## Ore Dictionary Info                      ##
##############################################
## In the form:                             ##
## <ore dictionary entry>                   ##
##     <item id registered> - <item damage> ##
##     etc...                               ##
##############################################
actinolite
contenttweaker:pinkblueapacherhyolitemossypolished - 0
contenttweaker:pinkblueapacherhyolitemossyshortbrick - 0
contenttweaker:pinkblueapacherhyolitelichenbrown - 0
contenttweaker:pinkblueapacherhyolitelichenorange - 0
contenttweaker:pinkblueapacherhyolitelichenred - 0
contenttweaker:pinkblueapacherhyolitelichenyellow - 0
contenttweaker:pinkbrownapacherhyolite - 0
contenttweaker:pinkbrownapacherhyolitebrick - 0
contenttweaker:pinkbrownapacherhyolitechiseledbrick - 0
contenttweaker:pinkbrownapacherhyolitecobblestone - 0
contenttweaker:pinkbrownapacherhyolitecrackedbrick - 0
contenttweaker:pinkbrownapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkbrownapacherhyolitedebossed - 0
contenttweaker:pinkbrownapacherhyolitepolished - 0
contenttweaker:pinkbrownapacherhyoliteshortbrick - 0
contenttweaker:pinkbrownapacherhyolitemossybrick - 0
contenttweaker:pinkbrownapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkbrownapacherhyolitemossydebossed - 0
contenttweaker:pinkbrownapacherhyolitemossycobblestone - 0
contenttweaker:pinkbrownapacherhyolitemossypolished - 0
contenttweaker:pinkbrownapacherhyolitemossyshortbrick - 0
contenttweaker:pinkbrownapacherhyolitelichenbrown - 0
contenttweaker:pinkbrownapacherhyolitelichenorange - 0
contenttweaker:pinkbrownapacherhyolitelichenred - 0
contenttweaker:pinkbrownapacherhyolitelichenyellow - 0
contenttweaker:pinkcyanapacherhyolite - 0
contenttweaker:pinkcyanapacherhyolitebrick - 0
contenttweaker:pinkcyanapacherhyolitechiseledbrick - 0
contenttweaker:pinkcyanapacherhyolitecobblestone - 0
contenttweaker:pinkcyanapacherhyolitecrackedbrick - 0
contenttweaker:pinkcyanapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkcyanapacherhyolitedebossed - 0
contenttweaker:pinkcyanapacherhyolitepolished - 0
contenttweaker:pinkcyanapacherhyoliteshortbrick - 0
contenttweaker:pinkcyanapacherhyolitemossybrick - 0
contenttweaker:pinkcyanapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkcyanapacherhyolitemossydebossed - 0
contenttweaker:pinkcyanapacherhyolitemossycobblestone - 0
contenttweaker:pinkcyanapacherhyolitemossypolished - 0
contenttweaker:pinkcyanapacherhyolitemossyshortbrick - 0
contenttweaker:pinkcyanapacherhyolitelichenbrown - 0
contenttweaker:pinkcyanapacherhyolitelichenorange - 0
contenttweaker:pinkcyanapacherhyolitelichenred - 0
contenttweaker:pinkcyanapacherhyolitelichenyellow - 0
contenttweaker:pinkgrayapacherhyolite - 0
contenttweaker:pinkgrayapacherhyolitebrick - 0
contenttweaker:pinkgrayapacherhyolitechiseledbrick - 0
contenttweaker:pinkgrayapacherhyolitecobblestone - 0
contenttweaker:pinkgrayapacherhyolitecrackedbrick - 0
contenttweaker:pinkgrayapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkgrayapacherhyolitedebossed - 0
contenttweaker:pinkgrayapacherhyolitepolished - 0
contenttweaker:pinkgrayapacherhyoliteshortbrick - 0
contenttweaker:pinkgrayapacherhyolitemossybrick - 0
contenttweaker:pinkgrayapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkgrayapacherhyolitemossydebossed - 0
contenttweaker:pinkgrayapacherhyolitemossycobblestone - 0
contenttweaker:pinkgrayapacherhyolitemossypolished - 0
contenttweaker:pinkgrayapacherhyolitemossyshortbrick - 0
contenttweaker:pinkgrayapacherhyolitelichenbrown - 0
contenttweaker:pinkgrayapacherhyolitelichenorange - 0
contenttweaker:pinkgrayapacherhyolitelichenred - 0
contenttweaker:pinkgrayapacherhyolitelichenyellow - 0
contenttweaker:pinkgreenapacherhyolite - 0
contenttweaker:pinkgreenapacherhyolitebrick - 0
contenttweaker:pinkgreenapacherhyolitechiseledbrick - 0
contenttweaker:pinkgreenapacherhyolitecobblestone - 0
contenttweaker:pinkgreenapacherhyolitecrackedbrick - 0
contenttweaker:pinkgreenapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkgreenapacherhyolitedebossed - 0
contenttweaker:pinkgreenapacherhyolitepolished - 0
contenttweaker:pinkgreenapacherhyoliteshortbrick - 0
contenttweaker:pinkgreenapacherhyolitemossybrick - 0
contenttweaker:pinkgreenapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkgreenapacherhyolitemossydebossed - 0
contenttweaker:pinkgreenapacherhyolitemossycobblestone - 0
contenttweaker:pinkgreenapacherhyolitemossypolished - 0
contenttweaker:pinkgreenapacherhyolitemossyshortbrick - 0
contenttweaker:pinkgreenapacherhyolitelichenbrown - 0
contenttweaker:pinkgreenapacherhyolitelichenorange - 0
contenttweaker:pinkgreenapacherhyolitelichenred - 0
contenttweaker:pinkgreenapacherhyolitelichenyellow - 0
contenttweaker:pinklightblueapacherhyolite - 0
contenttweaker:pinklightblueapacherhyolitebrick - 0
contenttweaker:pinklightblueapacherhyolitechiseledbrick - 0
contenttweaker:pinklightblueapacherhyolitecobblestone - 0
contenttweaker:pinklightblueapacherhyolitecrackedbrick - 0
contenttweaker:pinklightblueapacherhyolitecrackedshortbrick - 0
contenttweaker:pinklightblueapacherhyolitedebossed - 0
contenttweaker:pinklightblueapacherhyolitepolished - 0
contenttweaker:pinklightblueapacherhyoliteshortbrick - 0
contenttweaker:pinklightblueapacherhyolitemossybrick - 0
contenttweaker:pinklightblueapacherhyolitemossychiseledbrick - 0
contenttweaker:pinklightblueapacherhyolitemossydebossed - 0
contenttweaker:pinklightblueapacherhyolitemossycobblestone - 0
contenttweaker:pinklightblueapacherhyolitemossypolished - 0
contenttweaker:pinklightblueapacherhyolitemossyshortbrick - 0
contenttweaker:pinklightblueapacherhyolitelichenbrown - 0
contenttweaker:pinklightblueapacherhyolitelichenorange - 0
contenttweaker:pinklightblueapacherhyolitelichenred - 0
contenttweaker:pinklightblueapacherhyolitelichenyellow - 0
contenttweaker:pinklightgrayapacherhyolite - 0
contenttweaker:pinklightgrayapacherhyolitebrick - 0
contenttweaker:pinklightgrayapacherhyolitechiseledbrick - 0
contenttweaker:pinklightgrayapacherhyolitecobblestone - 0
contenttweaker:pinklightgrayapacherhyolitecrackedbrick - 0
contenttweaker:pinklightgrayapacherhyolitecrackedshortbrick - 0
contenttweaker:pinklightgrayapacherhyolitedebossed - 0
contenttweaker:pinklightgrayapacherhyolitepolished - 0
contenttweaker:pinklightgrayapacherhyoliteshortbrick - 0
contenttweaker:pinklightgrayapacherhyolitemossybrick - 0
contenttweaker:pinklightgrayapacherhyolitemossychiseledbrick - 0
contenttweaker:pinklightgrayapacherhyolitemossydebossed - 0
contenttweaker:pinklightgrayapacherhyolitemossycobblestone - 0
contenttweaker:pinklightgrayapacherhyolitemossypolished - 0
contenttweaker:pinklightgrayapacherhyolitemossyshortbrick - 0
contenttweaker:pinklightgrayapacherhyolitelichenbrown - 0
contenttweaker:pinklightgrayapacherhyolitelichenorange - 0
contenttweaker:pinklightgrayapacherhyolitelichenred - 0
contenttweaker:pinklightgrayapacherhyolitelichenyellow - 0
contenttweaker:pinklimeapacherhyolite - 0
contenttweaker:pinklimeapacherhyolitebrick - 0
contenttweaker:pinklimeapacherhyolitechiseledbrick - 0
contenttweaker:pinklimeapacherhyolitecobblestone - 0
contenttweaker:pinklimeapacherhyolitecrackedbrick - 0
contenttweaker:pinklimeapacherhyolitecrackedshortbrick - 0
contenttweaker:pinklimeapacherhyolitedebossed - 0
contenttweaker:pinklimeapacherhyolitepolished - 0
contenttweaker:pinklimeapacherhyoliteshortbrick - 0
contenttweaker:pinklimeapacherhyolitemossybrick - 0
contenttweaker:pinklimeapacherhyolitemossychiseledbrick - 0
contenttweaker:pinklimeapacherhyolitemossydebossed - 0
contenttweaker:pinklimeapacherhyolitemossycobblestone - 0
contenttweaker:pinklimeapacherhyolitemossypolished - 0
contenttweaker:pinklimeapacherhyolitemossyshortbrick - 0
contenttweaker:pinklimeapacherhyolitelichenbrown - 0
contenttweaker:pinklimeapacherhyolitelichenorange - 0
contenttweaker:pinklimeapacherhyolitelichenred - 0
contenttweaker:pinklimeapacherhyolitelichenyellow - 0
contenttweaker:pinkmagentaapacherhyolite - 0
contenttweaker:pinkmagentaapacherhyolitebrick - 0
contenttweaker:pinkmagentaapacherhyolitechiseledbrick - 0
contenttweaker:pinkmagentaapacherhyolitecobblestone - 0
contenttweaker:pinkmagentaapacherhyolitecrackedbrick - 0
contenttweaker:pinkmagentaapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkmagentaapacherhyolitedebossed - 0
contenttweaker:pinkmagentaapacherhyolitepolished - 0
contenttweaker:pinkmagentaapacherhyoliteshortbrick - 0
contenttweaker:pinkmagentaapacherhyolitemossybrick - 0
contenttweaker:pinkmagentaapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkmagentaapacherhyolitemossydebossed - 0
contenttweaker:pinkmagentaapacherhyolitemossycobblestone - 0
contenttweaker:pinkmagentaapacherhyolitemossypolished - 0
contenttweaker:pinkmagentaapacherhyolitemossyshortbrick - 0
contenttweaker:pinkmagentaapacherhyolitelichenbrown - 0
contenttweaker:pinkmagentaapacherhyolitelichenorange - 0
contenttweaker:pinkmagentaapacherhyolitelichenred - 0
contenttweaker:pinkmagentaapacherhyolitelichenyellow - 0
contenttweaker:pinkorangeapacherhyolite - 0
contenttweaker:pinkorangeapacherhyolitebrick - 0
contenttweaker:pinkorangeapacherhyolitechiseledbrick - 0
contenttweaker:pinkorangeapacherhyolitecobblestone - 0
contenttweaker:pinkorangeapacherhyolitecrackedbrick - 0
contenttweaker:pinkorangeapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkorangeapacherhyolitedebossed - 0
contenttweaker:pinkorangeapacherhyolitepolished - 0
contenttweaker:pinkorangeapacherhyoliteshortbrick - 0
contenttweaker:pinkorangeapacherhyolitemossybrick - 0
contenttweaker:pinkorangeapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkorangeapacherhyolitemossydebossed - 0
contenttweaker:pinkorangeapacherhyolitemossycobblestone - 0
contenttweaker:pinkorangeapacherhyolitemossypolished - 0
contenttweaker:pinkorangeapacherhyolitemossyshortbrick - 0
contenttweaker:pinkorangeapacherhyolitelichenbrown - 0
contenttweaker:pinkorangeapacherhyolitelichenorange - 0
contenttweaker:pinkorangeapacherhyolitelichenred - 0
contenttweaker:pinkorangeapacherhyolitelichenyellow - 0
contenttweaker:pinkapacherhyolite - 0
contenttweaker:pinkapacherhyolitebrick - 0
contenttweaker:pinkapacherhyolitechiseledbrick - 0
contenttweaker:pinkapacherhyolitecobblestone - 0
contenttweaker:pinkapacherhyolitecrackedbrick - 0
contenttweaker:pinkapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkapacherhyolitedebossed - 0
contenttweaker:pinkapacherhyolitepolished - 0
contenttweaker:pinkapacherhyoliteshortbrick - 0
contenttweaker:pinkapacherhyolitemossybrick - 0
contenttweaker:pinkapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkapacherhyolitemossydebossed - 0
contenttweaker:pinkapacherhyolitemossycobblestone - 0
contenttweaker:pinkapacherhyolitemossypolished - 0
contenttweaker:pinkapacherhyolitemossyshortbrick - 0
contenttweaker:pinkapacherhyolitelichenbrown - 0
contenttweaker:pinkapacherhyolitelichenorange - 0
contenttweaker:pinkapacherhyolitelichenred - 0
contenttweaker:pinkapacherhyolitelichenyellow - 0
contenttweaker:pinkpurpleapacherhyolite - 0
contenttweaker:pinkpurpleapacherhyolitebrick - 0
contenttweaker:pinkpurpleapacherhyolitechiseledbrick - 0
contenttweaker:pinkpurpleapacherhyolitecobblestone - 0
contenttweaker:pinkpurpleapacherhyolitecrackedbrick - 0
contenttweaker:pinkpurpleapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkpurpleapacherhyolitedebossed - 0
contenttweaker:pinkpurpleapacherhyolitepolished - 0
contenttweaker:pinkpurpleapacherhyoliteshortbrick - 0
contenttweaker:pinkpurpleapacherhyolitemossybrick - 0
contenttweaker:pinkpurpleapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkpurpleapacherhyolitemossydebossed - 0
contenttweaker:pinkpurpleapacherhyolitemossycobblestone - 0
contenttweaker:pinkpurpleapacherhyolitemossypolished - 0
contenttweaker:pinkpurpleapacherhyolitemossyshortbrick - 0
contenttweaker:pinkpurpleapacherhyolitelichenbrown - 0
contenttweaker:pinkpurpleapacherhyolitelichenorange - 0
contenttweaker:pinkpurpleapacherhyolitelichenred - 0
contenttweaker:pinkpurpleapacherhyolitelichenyellow - 0
contenttweaker:pinkredapacherhyolite - 0
contenttweaker:pinkredapacherhyolitebrick - 0
contenttweaker:pinkredapacherhyolitechiseledbrick - 0
contenttweaker:pinkredapacherhyolitecobblestone - 0
contenttweaker:pinkredapacherhyolitecrackedbrick - 0
contenttweaker:pinkredapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkredapacherhyolitedebossed - 0
contenttweaker:pinkredapacherhyolitepolished - 0
contenttweaker:pinkredapacherhyoliteshortbrick - 0
contenttweaker:pinkredapacherhyolitemossybrick - 0
contenttweaker:pinkredapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkredapacherhyolitemossydebossed - 0
contenttweaker:pinkredapacherhyolitemossycobblestone - 0
contenttweaker:pinkredapacherhyolitemossypolished - 0
contenttweaker:pinkredapacherhyolitemossyshortbrick - 0
contenttweaker:pinkredapacherhyolitelichenbrown - 0
contenttweaker:pinkredapacherhyolitelichenorange - 0
contenttweaker:pinkredapacherhyolitelichenred - 0
contenttweaker:pinkredapacherhyolitelichenyellow - 0
contenttweaker:pinkwhiteapacherhyolite - 0
contenttweaker:pinkwhiteapacherhyolitebrick - 0
contenttweaker:pinkwhiteapacherhyolitechiseledbrick - 0
contenttweaker:pinkwhiteapacherhyolitecobblestone - 0
contenttweaker:pinkwhiteapacherhyolitecrackedbrick - 0
contenttweaker:pinkwhiteapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkwhiteapacherhyolitedebossed - 0
contenttweaker:pinkwhiteapacherhyolitepolished - 0
contenttweaker:pinkwhiteapacherhyoliteshortbrick - 0
contenttweaker:pinkwhiteapacherhyolitemossybrick - 0
contenttweaker:pinkwhiteapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkwhiteapacherhyolitemossydebossed - 0
contenttweaker:pinkwhiteapacherhyolitemossycobblestone - 0
contenttweaker:pinkwhiteapacherhyolitemossypolished - 0
contenttweaker:pinkwhiteapacherhyolitemossyshortbrick - 0
contenttweaker:pinkwhiteapacherhyolitelichenbrown - 0
contenttweaker:pinkwhiteapacherhyolitelichenorange - 0
contenttweaker:pinkwhiteapacherhyolitelichenred - 0
contenttweaker:pinkwhiteapacherhyolitelichenyellow - 0
contenttweaker:pinkyellowapacherhyolite - 0
contenttweaker:pinkyellowapacherhyolitebrick - 0
contenttweaker:pinkyellowapacherhyolitechiseledbrick - 0
contenttweaker:pinkyellowapacherhyolitecobblestone - 0
contenttweaker:pinkyellowapacherhyolitecrackedbrick - 0
contenttweaker:pinkyellowapacherhyolitecrackedshortbrick - 0
contenttweaker:pinkyellowapacherhyolitedebossed - 0
contenttweaker:pinkyellowapacherhyolitepolished - 0
contenttweaker:pinkyellowapacherhyoliteshortbrick - 0
contenttweaker:pinkyellowapacherhyolitemossybrick - 0
contenttweaker:pinkyellowapacherhyolitemossychiseledbrick - 0
contenttweaker:pinkyellowapacherhyolitemossydebossed - 0
contenttweaker:pinkyellowapacherhyolitemossycobblestone - 0
contenttweaker:pinkyellowapacherhyolitemossypolished - 0
contenttweaker:pinkyellowapacherhyolitemossyshortbrick - 0
contenttweaker:pinkyellowapacherhyolitelichenbrown - 0
contenttweaker:pinkyellowapacherhyolitelichenorange - 0
contenttweaker:pinkyellowapacherhyolitelichenred - 0
contenttweaker:pinkyellowapacherhyolitelichenyellow - 0
contenttweaker:purpleblackapacherhyolite - 0
contenttweaker:purpleblackapacherhyolitebrick - 0
contenttweaker:purpleblackapacherhyolitechiseledbrick - 0
contenttweaker:purpleblackapacherhyolitecobblestone - 0
contenttweaker:purpleblackapacherhyolitecrackedbrick - 0
contenttweaker:purpleblackapacherhyolitecrackedshortbrick - 0
contenttweaker:purpleblackapacherhyolitedebossed - 0
contenttweaker:purpleblackapacherhyolitepolished - 0
contenttweaker:purpleblackapacherhyoliteshortbrick - 0
contenttweaker:purpleblackapacherhyolitemossybrick - 0
contenttweaker:purpleblackapacherhyolitemossychiseledbrick - 0
contenttweaker:purpleblackapacherhyolitemossydebossed - 0
contenttweaker:purpleblackapacherhyolitemossycobblestone - 0
contenttweaker:purpleblackapacherhyolitemossypolished - 0
contenttweaker:purpleblackapacherhyolitemossyshortbrick - 0
contenttweaker:purpleblackapacherhyolitelichenbrown - 0
contenttweaker:purpleblackapacherhyolitelichenorange - 0
contenttweaker:purpleblackapacherhyolitelichenred - 0
contenttweaker:purpleblackapacherhyolitelichenyellow - 0
contenttweaker:purpleblueapacherhyolite - 0
contenttweaker:purpleblueapacherhyolitebrick - 0
contenttweaker:purpleblueapacherhyolitechiseledbrick - 0
contenttweaker:purpleblueapacherhyolitecobblestone - 0
contenttweaker:purpleblueapacherhyolitecrackedbrick - 0
contenttweaker:purpleblueapacherhyolitecrackedshortbrick - 0
contenttweaker:purpleblueapacherhyolitedebossed - 0
contenttweaker:purpleblueapacherhyolitepolished - 0
contenttweaker:purpleblueapacherhyoliteshortbrick - 0
contenttweaker:purpleblueapacherhyolitemossybrick - 0
contenttweaker:purpleblueapacherhyolitemossychiseledbrick - 0
contenttweaker:purpleblueapacherhyolitemossydebossed - 0
contenttweaker:purpleblueapacherhyolitemossycobblestone - 0
contenttweaker:purpleblueapacherhyolitemossypolished - 0
contenttweaker:purpleblueapacherhyolitemossyshortbrick - 0
contenttweaker:purpleblueapacherhyolitelichenbrown - 0
contenttweaker:purpleblueapacherhyolitelichenorange - 0
contenttweaker:purpleblueapacherhyolitelichenred - 0
contenttweaker:purpleblueapacherhyolitelichenyellow - 0
contenttweaker:purplebrownapacherhyolite - 0
contenttweaker:purplebrownapacherhyolitebrick - 0
contenttweaker:purplebrownapacherhyolitechiseledbrick - 0
contenttweaker:purplebrownapacherhyolitecobblestone - 0
contenttweaker:purplebrownapacherhyolitecrackedbrick - 0
contenttweaker:purplebrownapacherhyolitecrackedshortbrick - 0
contenttweaker:purplebrownapacherhyolitedebossed - 0
contenttweaker:purplebrownapacherhyolitepolished - 0
contenttweaker:purplebrownapacherhyoliteshortbrick - 0
contenttweaker:purplebrownapacherhyolitemossybrick - 0
contenttweaker:purplebrownapacherhyolitemossychiseledbrick - 0
contenttweaker:purplebrownapacherhyolitemossydebossed - 0
contenttweaker:purplebrownapacherhyolitemossycobblestone - 0
contenttweaker:purplebrownapacherhyolitemossypolished - 0
contenttweaker:purplebrownapacherhyolitemossyshortbrick - 0
contenttweaker:purplebrownapacherhyolitelichenbrown - 0
contenttweaker:purplebrownapacherhyolitelichenorange - 0
